Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-36560-80-6,172.16.0.1,36560,192.168.10.50,80,6,5/7/2017 10:43,98307028,6,6,347,11595,347,0,57.83333333,141.6621568,4355,0,1932.5,2182.468304,121.4765642,0.122066553,8937002.545,2.96E+07,9.83E+07,2,9.83E+07,1.97E+07,4.40E+07,9.83E+07,2,3630,726,1270.77437,2986,32,0,0,0,0,200,200,0.061033276,0.061033276,0,4355,918.6153846,1716.912953,2947790.09,0,0,0,0,1,0,0,0,1,995.1666667,57.83333333,1932.5,200,0,0,0,0,0,0,6,347,6,11595,274,235,1,32,991,0,991,991,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36564-80-6,172.16.0.1,36564,192.168.10.50,80,6,5/7/2017 10:43,98114157,5,7,385,11595,373,0,77,165.4962235,4344,0,1656.428571,1760.597234,122.1026646,0.122306509,8919468.818,2.96E+07,9.81E+07,1,9.81E+07,2.45E+07,4.90E+07,9.81E+07,1,9.81E+07,1.64E+07,4.01E+07,9.81E+07,15,0,0,0,0,144,232,0.050961045,0.071345463,0,4344,922,1497.015086,2241054.167,1,0,0,0,0,0,0,0,1,998.8333333,77,1656.428571,144,0,0,0,0,0,0,5,385,7,11595,0,235,2,20,13991,0,13991,13991,9.81E+07,0,9.81E+07,9.81E+07,DoS Hulk
172.16.0.1-192.168.10.50-36562-80-6,172.16.0.1,36562,192.168.10.50,80,6,5/7/2017 10:43,98110593,6,7,340,11595,322,0,56.66666667,130.0194857,4344,0,1656.428571,2118.227235,121.648434,0.132503531,8175882.75,2.83E+07,9.81E+07,1,9.81E+07,1.96E+07,4.39E+07,9.81E+07,1,9.81E+07,1.64E+07,4.01E+07,9.81E+07,17,0,0,0,0,164,232,0.061155476,0.071348055,0,4344,852.9285714,1665.177674,2772816.687,1,0,0,0,0,0,0,0,1,918.5384615,56.66666667,1656.428571,164,0,0,0,0,0,0,6,340,7,11595,0,235,3,20,14002,0,14002,14002,9.81E+07,0,9.81E+07,9.81E+07,DoS Hulk
172.16.0.1-192.168.10.50-36568-80-6,172.16.0.1,36568,192.168.10.50,80,6,5/7/2017 10:43,98308876,6,6,349,11595,349,0,58.16666667,142.4786534,4344,0,1932.5,1754.831473,121.4946248,0.122064258,8937170.545,2.96E+07,9.83E+07,1,9.83E+07,1.97E+07,4.40E+07,9.83E+07,1,5524,1104.8,2157.171458,4958,17,0,0,0,0,200,200,0.061032129,0.061032129,0,4344,918.7692308,1498.680706,2246043.859,0,0,0,0,1,0,0,0,1,995.3333333,58.16666667,1932.5,200,0,0,0,0,0,0,6,349,6,11595,251,235,1,32,2,0,2,2,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36572-80-6,172.16.0.1,36572,192.168.10.50,80,6,5/7/2017 10:43,98308715,9,5,314,11595,314,0,34.88888889,104.6666667,5803,0,2319,2426.913472,121.1388024,0.142408534,7562208.846,2.73E+07,9.83E+07,1,9.83E+07,1.23E+07,3.48E+07,9.83E+07,1,5322,1330.5,2396.545639,4920,33,0,0,0,0,296,168,0.091548343,0.050860191,0,5803,793.9333333,1713.227633,2935148.924,0,0,0,0,1,0,0,0,0,850.6428571,34.88888889,2319,296,0,0,0,0,0,0,9,314,5,11595,274,235,1,32,1018,0,1018,1018,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36570-80-6,172.16.0.1,36570,192.168.10.50,80,6,5/7/2017 10:43,98310653,5,5,341,11595,329,0,68.2,145.8224948,10147,0,2319,4420.67608,121.411054,0.101718376,1.09E+07,3.28E+07,9.83E+07,5,9.83E+07,2.46E+07,4.91E+07,9.83E+07,5,9.83E+07,2.46E+07,4.92E+07,9.83E+07,160,0,0,0,0,144,168,0.050859188,0.050859188,0,10147,1085.636364,3036.4781,9220199.255,1,0,0,0,0,0,0,0,1,1194.2,68.2,2319,144,0,0,0,0,0,0,5,341,5,11595,0,235,2,20,12989,0,12989,12989,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36574-80-6,172.16.0.1,36574,192.168.10.50,80,6,5/7/2017 10:43,98309126,8,6,338,11595,332,0,42.25,117.0955044,5792,0,1932.5,2534.051598,121.3824238,0.142407939,7562240.462,2.73E+07,9.83E+07,1,9.83E+07,1.40E+07,3.72E+07,9.83E+07,1,4772,954.4,1717.898949,4007,13,0,0,0,0,252,200,0.081375965,0.061031974,0,5792,795.5333333,1795.462251,3223684.695,0,0,0,0,1,0,0,0,0,852.3571429,42.25,1932.5,252,0,0,0,0,0,0,8,338,6,11595,251,235,2,20,982,0,982,982,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36576-80-6,172.16.0.1,36576,192.168.10.50,80,6,5/7/2017 10:43,98308105,7,7,393,11595,369,0,56.14285714,137.9860241,5792,0,1656.428571,2425.837852,121.9431501,0.142409418,7562161.923,2.73E+07,9.83E+07,1,9.83E+07,1.64E+07,4.01E+07,9.83E+07,1,9.83E+07,1.64E+07,4.01E+07,9.83E+07,42,0,0,0,0,184,232,0.071204709,0.071204709,0,5792,799.6,1794.044983,3218597.4,1,0,0,0,0,0,0,0,1,856.7142857,56.14285714,1656.428571,184,0,0,0,0,0,0,7,393,7,11595,0,235,4,20,13039,0,13039,13039,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36580-80-6,172.16.0.1,36580,192.168.10.50,80,6,5/7/2017 10:43,98304600,7,5,322,11595,322,0,46,121.7045603,7240,0,2319,3335.221882,121.2252529,0.122069567,8936781.818,2.96E+07,9.83E+07,0,9.83E+07,1.64E+07,4.01E+07,9.83E+07,0,3223,805.75,1419.835994,2933,47,0,0,0,0,232,168,0.071207248,0.05086232,0,7240,916.6923077,2246.535977,5046923.897,0,0,0,0,1,0,0,0,0,993.0833333,46,2319,232,0,0,0,0,0,0,7,322,5,11595,251,235,1,32,1001,0,1001,1001,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36584-80-6,172.16.0.1,36584,192.168.10.50,80,6,5/7/2017 10:43,98304131,6,5,391,11595,373,0,65.16666667,150.8355617,11595,0,2319,5185.44164,121.9277347,0.111897637,9830413.1,3.11E+07,9.83E+07,1,9.83E+07,1.97E+07,4.40E+07,9.83E+07,1,9.83E+07,2.46E+07,4.92E+07,9.83E+07,5,0,0,0,0,164,168,0.061035075,0.050862562,0,11595,999.3333333,3338.471243,1.11E+07,1,0,0,0,0,0,0,0,0,1090.181818,65.16666667,2319,164,0,0,0,0,0,0,6,391,5,11595,0,235,3,20,13008,0,13008,13008,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36578-80-6,172.16.0.1,36578,192.168.10.50,80,6,5/7/2017 10:43,98306911,5,7,362,11595,350,0,72.4,155.2121129,5792,0,1656.428571,2425.837852,121.6292922,0.122066698,8936991.909,2.96E+07,9.83E+07,19,9.83E+07,2.46E+07,4.91E+07,9.83E+07,1599,9.83E+07,1.64E+07,4.01E+07,9.83E+07,19,0,0,0,0,144,232,0.050861124,0.071205574,0,5792,920.2307692,1906.749247,3635692.692,1,0,0,0,0,0,0,0,1,996.9166667,72.4,1656.428571,144,0,0,0,0,0,0,5,362,7,11595,0,235,2,20,11995,0,11995,11995,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36582-80-6,172.16.0.1,36582,192.168.10.50,80,6,5/7/2017 10:43,98305273,7,5,324,11595,324,0,46.28571429,122.4604893,7251,0,2319,3337.608875,121.2447678,0.122068732,8936843,2.96E+07,9.83E+07,1,9.83E+07,1.64E+07,4.01E+07,9.83E+07,1,3959,989.75,1364.031127,3019,189,0,0,0,0,232,168,0.07120676,0.050861972,0,7251,916.8461538,2247.67331,5052035.308,0,0,0,0,1,0,0,0,0,993.25,46.28571429,2319,232,0,0,0,0,0,0,7,324,5,11595,274,235,1,32,993,0,993,993,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36566-80-6,172.16.0.1,36566,192.168.10.50,80,6,5/7/2017 10:43,98316214,8,6,346,11595,346,0,43.25,122.3294731,2907,0,1932.5,1496.914126,121.455043,0.142397672,7562785.692,2.73E+07,9.83E+07,1,9.83E+07,1.40E+07,3.72E+07,9.83E+07,1,11904,2380.8,3055.337985,5961,31,0,0,0,0,264,200,0.081370098,0.061027574,0,2907,796.0666667,1315.429884,1730355.781,0,0,0,0,1,0,0,0,0,852.9285714,43.25,1932.5,264,0,0,0,0,0,0,8,346,6,11595,251,235,1,32,976,0,976,976,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36588-80-6,172.16.0.1,36588,192.168.10.50,80,6,5/7/2017 10:43,98304809,6,5,349,11595,349,0,58.16666667,142.4786534,5803,0,2319,2634.057896,121.4996512,0.111896866,9830480.9,3.11E+07,9.83E+07,1,9.83E+07,1.97E+07,4.40E+07,9.83E+07,1,4343,1085.75,1833.475638,3833,51,0,0,0,0,200,168,0.061034654,0.050862212,0,5803,995.3333333,1974.27521,3897762.606,0,0,0,0,1,0,0,0,0,1085.818182,58.16666667,2319,200,0,0,0,0,0,0,6,349,5,11595,251,235,1,32,5,0,5,5,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36586-80-6,172.16.0.1,36586,192.168.10.50,80,6,5/7/2017 10:43,98306809,9,5,323,11595,323,0,35.88888889,107.6666667,5792,0,2319,2632.545726,121.2327012,0.142411295,7562062.231,2.73E+07,9.83E+07,0,9.83E+07,1.23E+07,3.48E+07,9.83E+07,0,4517,1129.25,1891.011083,3961,47,0,0,0,0,296,168,0.091550118,0.050861177,0,5792,794.5333333,1797.718271,3231790.981,0,0,0,0,1,0,0,0,0,851.2857143,35.88888889,2319,296,0,0,0,0,0,0,9,323,5,11595,274,235,1,32,995,0,995,995,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36590-80-6,172.16.0.1,36590,192.168.10.50,80,6,5/7/2017 10:43,98309970,7,4,374,11595,374,0,53.42857143,141.3587129,8688,0,2898.75,4095.56617,121.7475705,0.111890991,9830997,3.11E+07,9.83E+07,3,9.83E+07,1.64E+07,4.01E+07,9.83E+07,3,6712,2237.333333,3289.699277,6032,190,0,0,0,0,232,136,0.071203358,0.040687633,0,8688,997.4166667,2560.784484,6557617.174,0,0,0,0,1,0,0,0,0,1088.090909,53.42857143,2898.75,232,0,0,0,0,0,0,7,374,4,11595,251,235,1,32,1002,0,1002,1002,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36594-80-6,172.16.0.1,36594,192.168.10.50,80,6,5/7/2017 10:43,98104859,5,7,382,11595,370,0,76.4,164.154805,7240,0,1656.428571,2698.609263,122.0836574,0.1223181,8918623.545,2.96E+07,9.81E+07,2,9.81E+07,2.45E+07,4.90E+07,9.81E+07,2,9.81E+07,1.64E+07,4.00E+07,9.81E+07,8,0,0,0,0,144,232,0.050965875,0.071352225,0,7240,921.7692308,2081.519643,4332724.026,1,0,0,0,0,0,0,0,1,998.5833333,76.4,1656.428571,144,0,0,0,0,0,0,5,382,7,11595,0,235,2,20,13985,0,13985,13985,9.81E+07,0,9.81E+07,9.81E+07,DoS Hulk
172.16.0.1-192.168.10.50-36592-80-6,172.16.0.1,36592,192.168.10.50,80,6,5/7/2017 10:43,98109970,6,6,369,11595,369,0,61.5,150.6436192,5792,0,1932.5,2181.008184,121.9447932,0.122311728,8919088.182,2.96E+07,9.81E+07,0,9.81E+07,1.96E+07,4.39E+07,9.81E+07,0,6571,1314.2,2559.947402,5887,49,0,0,0,0,200,200,0.061155864,0.061155864,0,5792,920.3076923,1715.539778,2943076.731,0,0,0,0,1,0,0,0,1,997,61.5,1932.5,200,0,0,0,0,0,0,6,369,6,11595,251,235,1,32,4,0,4,4,9.81E+07,0,9.81E+07,9.81E+07,DoS Hulk
172.16.0.1-192.168.10.50-36596-80-6,172.16.0.1,36596,192.168.10.50,80,6,5/7/2017 10:43,98307899,6,4,350,11595,350,0,58.33333333,142.8869017,8688,0,2898.75,4095.56617,121.5060043,0.101721226,1.09E+07,3.28E+07,9.83E+07,3,9.83E+07,1.97E+07,4.40E+07,9.83E+07,3,6663,2221,3323.180555,6056,189,0,0,0,0,200,136,0.061032736,0.04068849,0,8688,1085.909091,2666.145324,7108330.891,0,0,0,0,1,0,0,0,0,1194.5,58.33333333,2898.75,200,0,0,0,0,0,0,6,350,4,11595,251,235,1,32,989,0,989,989,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36600-80-6,172.16.0.1,36600,192.168.10.50,80,6,5/7/2017 10:43,98104725,9,6,294,11595,288,0,32.66666667,95.77055915,5792,0,1932.5,2534.051598,121.1868236,0.152897834,7007480.357,2.62E+07,9.81E+07,1,9.81E+07,1.23E+07,3.47E+07,9.81E+07,1,4477,895.4,1740.245471,4006,47,0,0,0,0,284,200,0.091738701,0.061159134,0,5792,743.0625,1746.675603,3050875.663,0,0,0,0,1,0,0,0,0,792.6,32.66666667,1932.5,284,0,0,0,0,0,0,9,294,6,11595,251,235,2,20,2001,0,2001,2001,9.81E+07,0,9.81E+07,9.81E+07,DoS Hulk
172.16.0.1-192.168.10.50-36598-80-6,172.16.0.1,36598,192.168.10.50,80,6,5/7/2017 10:43,98306199,6,4,377,11595,377,0,62.83333333,153.9096055,8688,0,2898.75,4095.56617,121.7827576,0.101722985,1.09E+07,3.28E+07,9.83E+07,1,9.83E+07,1.97E+07,4.40E+07,9.83E+07,1,6922,2307.333333,3188.460025,5974,186,0,0,0,0,200,136,0.061033791,0.040689194,0,8688,1088.363636,2665.412399,7104423.255,0,0,0,0,1,0,0,0,0,1197.2,62.83333333,2898.75,200,0,0,0,0,0,0,6,377,4,11595,274,235,1,32,4,0,4,4,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36602-80-6,172.16.0.1,36602,192.168.10.50,80,6,5/7/2017 10:43,98305237,10,4,330,11595,324,0,33,102.2643633,11584,0,2898.75,5790.168989,121.3058466,0.142413573,7561941.308,2.73E+07,9.83E+07,1,9.83E+07,1.09E+07,3.28E+07,9.83E+07,1,4923,1641,2121.17821,4074,180,0,0,0,0,316,136,0.10172398,0.040689592,0,11584,795,2985.845346,8915272.429,0,0,0,0,1,0,0,0,0,851.7857143,33,2898.75,316,0,0,0,0,0,0,10,330,4,11595,274,235,2,20,2002,0,2002,2002,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36604-80-6,172.16.0.1,36604,192.168.10.50,80,6,5/7/2017 10:43,98302232,6,7,398,11595,380,0,66.33333333,153.6927671,4355,0,1656.428571,2121.983652,122.001299,0.132245217,8191852.667,2.84E+07,9.83E+07,4,9.83E+07,1.97E+07,4.40E+07,9.83E+07,4,9.83E+07,1.64E+07,4.01E+07,9.83E+07,16,0,0,0,0,164,232,0.061036254,0.071208963,0,4355,857.0714286,1666.034466,2775670.841,1,0,0,0,0,0,0,0,1,923,66.33333333,1656.428571,164,0,0,0,0,0,0,6,398,7,11595,0,235,3,20,13993,0,13993,13993,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36608-80-6,172.16.0.1,36608,192.168.10.50,80,6,5/7/2017 10:43,98303912,9,6,323,11595,323,0,35.88888889,107.6666667,4355,0,1932.5,2182.468304,121.2362739,0.152588027,7021708,2.63E+07,9.83E+07,1,9.83E+07,1.23E+07,3.48E+07,9.83E+07,1,3617,723.4,1273.636644,2988,17,0,0,0,0,296,200,0.091552816,0.061035211,0,4355,744.875,1580.086195,2496672.383,0,0,0,0,1,0,0,0,0,794.5333333,35.88888889,1932.5,296,0,0,0,0,0,0,9,323,6,11595,274,235,1,32,992,0,992,992,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36606-80-6,172.16.0.1,36606,192.168.10.50,80,6,5/7/2017 10:43,98305906,7,6,319,11595,313,0,45.57142857,117.9461136,4355,0,1932.5,1981.031625,121.1931255,0.132240275,8192158.833,2.84E+07,9.83E+07,1,9.83E+07,1.64E+07,4.01E+07,9.83E+07,1,4679,935.8,1753.410876,4069,48,0,0,0,0,220,200,0.071206302,0.061033973,0,4355,851,1568.658417,2460689.231,0,0,0,0,1,0,0,0,0,916.4615385,45.57142857,1932.5,220,0,0,0,0,0,0,7,319,6,11595,251,235,2,20,7,0,7,7,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36616-80-6,172.16.0.1,36616,192.168.10.50,80,6,5/7/2017 10:43,98106938,8,5,288,11595,288,0,36,101.8233765,5792,0,2319,2423.629716,121.1229322,0.132508467,8175578.167,2.83E+07,9.81E+07,1,9.81E+07,1.40E+07,3.71E+07,9.81E+07,1,5542,1385.5,2343.779071,4901,195,0,0,0,0,264,168,0.081543672,0.050964795,0,5792,848.7857143,1762.462271,3106273.258,0,0,0,0,1,0,0,0,0,914.0769231,36,2319,264,0,0,0,0,0,0,8,288,5,11595,274,235,1,32,1020,0,1020,1020,9.81E+07,0,9.81E+07,9.81E+07,DoS Hulk
172.16.0.1-192.168.10.50-36610-80-6,172.16.0.1,36610,192.168.10.50,80,6,5/7/2017 10:43,98106098,7,6,350,11595,350,0,50,132.2875656,5792,0,1932.5,2179.547086,121.7559381,0.132509602,8175508.167,2.83E+07,9.81E+07,1,9.81E+07,1.64E+07,4.00E+07,9.81E+07,1,7752,1550.4,2991.169888,6895,50,0,0,0,0,232,200,0.071351324,0.061158278,0,5792,853.2142857,1666.186811,2776178.489,0,0,0,0,1,0,0,0,0,918.8461538,50,1932.5,232,0,0,0,0,0,0,7,350,6,11595,274,235,1,32,981,0,981,981,9.81E+07,0,9.81E+07,9.81E+07,DoS Hulk
172.16.0.1-192.168.10.50-36614-80-6,172.16.0.1,36614,192.168.10.50,80,6,5/7/2017 10:43,98306968,6,7,392,11595,374,0,65.33333333,151.2437327,4344,0,1656.428571,1760.597234,121.9343882,0.132238846,8192247.333,2.84E+07,9.83E+07,9,9.83E+07,1.97E+07,4.40E+07,9.83E+07,9,9.83E+07,1.64E+07,4.01E+07,9.83E+07,18,0,0,0,0,164,232,0.061033314,0.071205532,0,4344,856.6428571,1458.946069,2128523.632,1,0,0,0,0,0,0,0,1,922.5384615,65.33333333,1656.428571,164,0,0,0,0,0,0,6,392,7,11595,0,235,3,20,13012,0,13012,13012,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36620-80-6,172.16.0.1,36620,192.168.10.50,80,6,5/7/2017 10:43,98307921,5,5,389,11595,377,0,77.8,167.2847871,11584,0,2319,5179.294643,121.9026898,0.101721203,1.09E+07,3.28E+07,9.83E+07,13,9.83E+07,2.46E+07,4.91E+07,9.83E+07,13,9.83E+07,2.46E+07,4.92E+07,9.83E+07,188,0,0,0,0,144,168,0.050860602,0.050860602,0,11584,1090,3482.273884,1.21E+07,1,0,0,0,0,0,0,0,1,1199,77.8,2319,144,0,0,0,0,0,0,5,389,5,11595,0,235,2,20,14007,0,14007,14007,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36618-80-6,172.16.0.1,36618,192.168.10.50,80,6,5/7/2017 10:43,98306918,7,6,386,11595,380,0,55.14285714,143.2659864,5792,0,1932.5,2534.051598,121.8734169,0.132238913,8192243.167,2.84E+07,9.83E+07,1,9.83E+07,1.64E+07,4.01E+07,9.83E+07,1,4624,924.8,1726.219192,4003,46,0,0,0,0,220,200,0.071205569,0.061033345,0,5792,855.7857143,1848.194386,3415822.489,0,0,0,0,1,0,0,0,0,921.6153846,55.14285714,1932.5,220,0,0,0,0,0,0,7,386,6,11595,251,235,2,20,992,0,992,992,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36626-80-6,172.16.0.1,36626,192.168.10.50,80,6,5/7/2017 10:43,98310708,6,6,313,11595,313,0,52.16666667,127.7817149,5792,0,1932.5,2181.008184,121.1261748,0.122061983,8937337.091,2.96E+07,9.83E+07,3,9.83E+07,1.97E+07,4.40E+07,9.83E+07,3,6326,1265.2,2590.025135,5897,46,0,0,0,0,200,200,0.061030992,0.061030992,0,5792,916,1717.109053,2948463.5,0,0,0,0,1,0,0,0,1,992.3333333,52.16666667,1932.5,200,0,0,0,0,0,0,6,313,6,11595,274,235,1,32,999,0,999,999,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36628-80-6,172.16.0.1,36628,192.168.10.50,80,6,5/7/2017 10:43,98306700,6,5,337,11595,319,0,56.16666667,128.7950568,8699,0,2319,3780.562524,121.3752471,0.111894713,9830670,3.11E+07,9.83E+07,2,9.83E+07,1.97E+07,4.40E+07,9.83E+07,2,9.83E+07,2.46E+07,4.91E+07,9.83E+07,194,0,0,0,0,164,168,0.06103348,0.050861233,0,8699,994.8333333,2563.467142,6571363.788,1,0,0,0,0,0,0,0,0,1085.272727,56.16666667,2319,164,0,0,0,0,0,0,6,337,5,11595,0,235,3,20,13020,0,13020,13020,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36636-80-6,172.16.0.1,36636,192.168.10.50,80,6,5/7/2017 10:43,98305246,6,5,364,11595,346,0,60.66666667,139.815116,10136,0,2319,4415.268169,121.651697,0.111896368,9830524.6,3.11E+07,9.83E+07,3,9.83E+07,1.97E+07,4.40E+07,9.83E+07,3,9.83E+07,2.46E+07,4.91E+07,9.83E+07,189,0,0,0,0,164,168,0.061034383,0.050861986,0,10136,997.0833333,2908.560014,8459721.356,1,0,0,0,0,0,0,0,0,1087.727273,60.66666667,2319,164,0,0,0,0,0,0,6,364,5,11595,0,235,3,20,13013,0,13013,13013,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36632-80-6,172.16.0.1,36632,192.168.10.50,80,6,5/7/2017 10:43,98309162,7,7,350,11595,350,0,50,132.2875656,5792,0,1656.428571,2118.227235,121.5044433,0.142407887,7562243.231,2.73E+07,9.83E+07,1,9.83E+07,1.64E+07,4.01E+07,9.83E+07,1,7899,1316.5,2773.076757,6971,44,0,0,0,0,232,232,0.071203943,0.071203943,0,5792,796.3333333,1619.91859,2624136.238,0,0,0,0,1,0,0,0,1,853.2142857,50,1656.428571,232,0,0,0,0,0,0,7,350,7,11595,274,235,1,32,5,0,5,5,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36630-80-6,172.16.0.1,36630,192.168.10.50,80,6,5/7/2017 10:43,98310304,8,5,351,11595,345,0,43.875,121.6909875,5792,0,2319,2423.629716,121.5132037,0.132234359,8192525.333,2.84E+07,9.83E+07,1,9.83E+07,1.40E+07,3.72E+07,9.83E+07,1,8010,2002.5,3397.984354,7098,192,0,0,0,0,252,168,0.08137499,0.050859369,0,5792,853.2857143,1760.909705,3100802.989,0,0,0,0,1,0,0,0,0,918.9230769,43.875,2319,252,0,0,0,0,0,0,8,351,5,11595,274,235,2,20,1028,0,1028,1028,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36644-80-6,172.16.0.1,36644,192.168.10.50,80,6,5/7/2017 10:43,98302905,6,6,323,11595,323,0,53.83333333,131.8641978,5792,0,1932.5,2537.820147,121.2375158,0.122071672,8936627.727,2.96E+07,9.83E+07,1,9.83E+07,1.97E+07,4.40E+07,9.83E+07,1,3634,726.8,1333.888564,3099,46,0,0,0,0,200,200,0.061035836,0.061035836,0,5792,916.7692308,1910.241396,3649022.192,0,0,0,0,1,0,0,0,1,993.1666667,53.83333333,1932.5,200,0,0,0,0,0,0,6,323,6,11595,251,235,1,32,4,0,4,4,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36642-80-6,172.16.0.1,36642,192.168.10.50,80,6,5/7/2017 10:43,98304899,8,4,309,11595,309,0,38.625,109.2479977,11584,0,2898.75,5790.168989,121.0926426,0.122069196,8936809,2.96E+07,9.83E+07,2,9.83E+07,1.40E+07,3.72E+07,9.83E+07,2,4561,1520.333333,2173.307694,4028,183,0,0,0,0,264,136,0.081379464,0.040689732,0,11584,915.6923077,3206.559121,1.03E+07,0,0,0,0,1,0,0,0,0,992,38.625,2898.75,264,0,0,0,0,0,0,8,309,4,11595,274,235,1,32,982,0,982,982,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36640-80-6,172.16.0.1,36640,192.168.10.50,80,6,5/7/2017 10:43,98305946,6,7,312,11595,294,0,52,118.5917366,5792,0,1656.428571,2425.837852,121.1218699,0.132240221,8192162.167,2.84E+07,9.83E+07,0,9.83E+07,1.97E+07,4.40E+07,9.83E+07,2,9.83E+07,1.64E+07,4.01E+07,9.83E+07,41,0,0,0,0,164,232,0.061033948,0.071206273,0,5792,850.9285714,1849.405163,3420299.456,1,0,0,0,0,0,0,0,1,916.3846154,52,1656.428571,164,0,0,0,0,0,0,6,312,7,11595,0,235,3,20,14038,0,14038,14038,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
172.16.0.1-192.168.10.50-36646-80-6,172.16.0.1,36646,192.168.10.50,80,6,5/7/2017 10:43,98303938,8,4,361,11595,361,0,45.125,127.632774,11595,0,2898.75,5797.5,121.6227981,0.122070389,8936721.636,2.96E+07,9.83E+07,1,9.83E+07,1.40E+07,3.72E+07,9.83E+07,1,2541,847,1021.248256,1983,5,0,0,0,0,264,136,0.08138026,0.04069013,0,11595,919.6923077,3209.082226,1.03E+07,0,0,0,0,1,0,0,0,0,996.3333333,45.125,2898.75,264,0,0,0,0,0,0,8,361,4,11595,274,235,1,32,996,0,996,996,9.83E+07,0,9.83E+07,9.83E+07,DoS Hulk
